,expected,predicted
948,[0.25],[0.27146372]
949,[0.49],[0.07534089]
950,[0.],[0.22168064]
951,[0.21],[0.23080872]
952,[0.43],[0.40929443]
953,[0.07],[0.39832917]
954,[0.34],[0.3438587]
955,[0.6],[0.40918326]
956,[0.32],[0.21595898]
957,[0.83],[0.43256977]
958,[0.33],[0.06685974]
959,[0.],[0.00704259]
960,[0.],[0.10414162]
961,[0.62],[0.43435472]
962,[0.68],[0.16239978]
963,[0.45],[0.43816844]
964,[0.17],[0.26985222]
965,[0.38],[0.31149918]
966,[0.44],[0.39228547]
967,[0.54],[0.49463174]
968,[0.],[0.01502042]
969,[0.24],[0.3261178]
970,[0.44],[0.16962709]
971,[0.12],[0.24377953]
972,[0.46],[0.25204694]
973,[0.04],[0.1611896]
974,[0.53],[0.3670462]
975,[0.16],[0.07777411]
976,[0.08],[0.01123423]
977,[0.38],[0.3976501]
978,[0.47],[0.47348583]
979,[0.52],[0.3768718]
980,[0.54],[0.3918356]
981,[0.4],[0.38094142]
982,[0.48],[0.38599792]
983,[0.],[0.00977181]
984,[0.11],[0.21397026]
985,[0.7],[0.35658464]
986,[0.24],[0.37492853]
987,[0.],[0.12876382]
988,[0.42],[0.26280388]
989,[0.18],[0.27547687]
990,[0.26],[0.2762388]
991,[0.54],[0.29628676]
992,[0.1],[0.1643688]
993,[0.],[0.2371991]
994,[0.02],[0.04944018]
995,[0.55],[0.3742249]
996,[0.],[0.19391423]
997,[0.41],[0.37820485]
998,[0.1],[0.18080647]
999,[0.13],[0.22991006]
1000,[0.3],[0.32091478]
1001,[0.16],[0.26715457]
1002,[0.12],[0.12416416]
1003,[0.15],[0.18441059]
1004,[0.47],[0.35957772]
1005,[0.42],[0.25066847]
1006,[0.],[0.0201427]
1007,[0.14],[0.256311]
1008,[0.36],[0.32055253]
1009,[0.56],[0.44429028]
1010,[0.29],[0.15249144]
1011,[0.4],[0.14206553]
1012,[0.14],[0.24245496]
1013,[0.],[0.08757544]
1014,[0.15],[0.19331369]
1015,[0.33],[0.36938092]
1016,[0.59],[0.36804235]
1017,[0.3],[0.34161383]
1018,[0.44],[0.19634363]
1019,[0.],[0.00610209]
1020,[0.17],[0.2505502]
1021,[0.17],[0.33570123]
1022,[0.36],[0.46589535]
1023,[0.35],[0.4197471]
1024,[0.16],[0.11378358]
1025,[0.],[0.3303114]
1026,[0.21],[0.26654232]
1027,[0.15],[0.536906]
1028,[0.29],[0.38902032]
1029,[0.34],[0.35933426]
1030,[0.3],[0.28384748]
1031,[0.3],[0.2642076]
1032,[0.45],[0.2745378]
1033,[0.61],[0.42471567]
1034,[0.6],[0.36001837]
1035,[0.05],[0.28558177]
1036,[0.],[0.03626162]
1037,[0.27],[0.22785152]
1038,[0.],[0.01498696]
1039,[0.01],[0.01892234]
1040,[0.53],[0.3467]
1041,[0.22],[0.2411642]
1042,[0.44],[0.11592499]
1043,[0.34],[0.36144736]
1044,[0.24],[0.16426246]
1045,[0.66],[0.37789416]
1046,[0.],[0.0886639]
1047,[0.3],[0.43829367]
1048,[0.],[0.46017888]
1049,[0.5],[0.38182902]
1050,[0.03],[0.13444531]
1051,[0.64],[0.45131385]
1052,[0.43],[0.33663094]
1053,[0.34],[0.41209602]
1054,[0.26],[0.22467752]
1055,[0.42],[0.17339164]
1056,[0.],[0.09557821]
1057,[0.4],[0.30345008]
1058,[0.44],[0.32646996]
1059,[0.45],[0.40071875]
1060,[0.39],[0.36556336]
1061,[0.],[0.34348464]
1062,[0.07],[0.4454923]
1063,[0.51],[0.2125146]
1064,[0.4],[0.23648699]
1065,[0.36],[0.11726733]
1066,[0.35],[0.20260406]
1067,[0.33],[0.3850637]
1068,[0.49],[0.5058491]
1069,[0.04],[0.0558559]
1070,[0.04],[0.4295741]
1071,[0.02],[0.12169048]
1072,[0.58],[0.24618097]
1073,[0.54],[0.38787785]
1074,[0.16],[0.15888554]
1075,[0.44],[0.22756916]
1076,[0.49],[0.45866892]
1077,[0.49],[0.32824484]
1078,[0.59],[0.36061722]
1079,[0.09],[0.13186762]
1080,[0.],[0.12102736]
1081,[0.49],[0.20889683]
1082,[0.3],[0.36604935]
1083,[0.51],[0.4529988]
1084,[0.05],[0.4634497]
1085,[0.],[0.22021833]
1086,[0.],[0.11583385]
1087,[0.56],[0.43211117]
1088,[0.59],[0.4475713]
1089,[0.15],[0.2670193]
1090,[0.],[0.0566646]
1091,[0.56],[0.48963737]
1092,[0.48],[0.2833792]
1093,[0.46],[0.555881]
1094,[0.03],[0.34177697]
1095,[0.45],[0.54023814]
1096,[0.],[0.5061785]
1097,[0.53],[0.4385152]
1098,[0.71],[0.23069654]
1099,[0.21],[0.3896781]
1100,[0.57],[0.33399397]
1101,[0.],[0.35533044]
1102,[0.],[0.05652058]
1103,[0.37],[0.33390316]
1104,[0.],[0.07958762]
1105,[0.79],[0.39094332]
1106,[0.29],[0.34563142]
1107,[0.22],[0.13712868]
1108,[0.22],[0.25149444]
1109,[0.42],[0.29417875]
1110,[0.36],[0.11891845]
1111,[0.3],[0.36109418]
1112,[0.28],[0.23078728]
1113,[0.23],[0.48178673]
1114,[0.23],[0.2931521]
1115,[0.31],[0.41399306]
1116,[0.69],[0.39776084]
1117,[0.36],[0.16467108]
1118,[0.23],[0.22905537]
1119,[0.36],[0.38595983]
1120,[0.],[0.02074797]
1121,[0.],[0.03581432]
1122,[0.42],[0.41593257]
1123,[0.35],[0.17859355]
1124,[0.],[0.2179621]
1125,[0.],[0.02599173]
1126,[0.43],[0.34862974]
1127,[0.],[0.14921589]
1128,[0.27],[0.17558618]
1129,[0.15],[0.3376524]
1130,[0.14],[0.12158974]
1131,[0.42],[0.46055296]
1132,[0.],[0.02534009]
1133,[0.12],[0.26954418]
1134,[0.73],[0.25475004]
1135,[0.1],[0.38679397]
1136,[0.19],[0.34499905]
1137,[0.29],[0.34991458]
1138,[0.33],[0.46226355]
1139,[0.37],[0.31269085]
1140,[0.17],[0.2715062]
1141,[0.58],[0.35840565]
1142,[0.],[0.02106343]
1143,[0.04],[0.3071814]
1144,[0.3],[0.36552387]
1145,[0.],[0.3974205]
1146,[0.14],[0.15373413]
1147,[0.14],[0.34642628]
1148,[0.05],[0.28472447]
1149,[0.45],[0.12114047]
1150,[0.25],[0.20547684]
1151,[0.29],[0.23696138]
1152,[0.],[0.28675273]
1153,[0.42],[0.15399729]
1154,[0.58],[0.43370736]
1155,[0.4],[0.45151442]
1156,[0.32],[0.16883264]
1157,[0.05],[0.14957643]
1158,[0.],[0.05639843]
1159,[0.32],[0.31577972]
1160,[0.51],[0.25496402]
1161,[0.22],[0.17365573]
1162,[0.63],[0.49334025]
1163,[0.47],[0.28968975]
1164,[0.],[0.02200986]
1165,[0.],[0.33982375]
1166,[0.],[0.02853772]
1167,[0.31],[0.30347377]
1168,[0.17],[0.348077]
1169,[0.51],[0.33459395]
1170,[0.02],[0.27228388]
1171,[0.26],[0.20927776]
1172,[0.46],[0.25841928]
1173,[0.83],[0.48975435]
1174,[0.44],[0.40042922]
1175,[0.],[0.0655861]
1176,[0.3],[0.1573792]
1177,[0.53],[0.3692542]
1178,[0.28],[0.3144862]
1179,[0.55],[0.43419993]
1180,[0.12],[0.1653022]
1181,[0.47],[0.45567977]
1182,[0.36],[0.40081304]
1183,[0.],[0.0302741]
1184,[0.25],[0.10386257]
1185,[0.29],[0.33151028]
1186,[0.62],[0.37551403]
1187,[0.],[0.01846503]
1188,[0.52],[0.46023357]
1189,[0.11],[0.23692697]
1190,[0.12],[0.1980251]
1191,[0.39],[0.2790237]
1192,[0.],[0.03728738]
1193,[0.],[0.2378553]
1194,[0.4],[0.3841432]
1195,[0.32],[0.33487365]
1196,[0.6],[0.29932857]
1197,[0.19],[0.18930489]
1198,[0.63],[0.21329612]
1199,[0.],[0.06453583]
1200,[0.35],[0.37024045]
1201,[0.41],[0.01983748]
1202,[0.05],[0.1979855]
1203,[0.44],[0.3465604]
1204,[0.26],[0.22926992]
1205,[0.07],[0.35770786]
1206,[0.58],[0.30067217]
1207,[0.34],[0.25461942]
1208,[0.76],[0.31031504]
1209,[0.13],[0.28553122]
1210,[0.13],[0.17114864]
1211,[0.19],[0.12778199]
1212,[0.09],[0.27100724]
1213,[0.],[0.00531256]
1214,[0.63],[0.50611234]
1215,[0.03],[0.14093539]
1216,[0.01],[0.11920205]
1217,[0.],[0.02010036]
1218,[0.25],[0.19071352]
1219,[0.],[0.2474549]
1220,[0.42],[0.35638425]
1221,[0.],[0.07790087]
1222,[0.03],[0.10709537]
1223,[0.],[0.07005706]
1224,[0.42],[0.44858593]
1225,[0.19],[0.30675033]
1226,[0.37],[0.3617142]
1227,[0.17],[0.183272]
1228,[0.44],[0.34496838]
1229,[0.38],[0.30743313]
1230,[0.39],[0.2532134]
1231,[0.77],[0.15320253]
1232,[0.51],[0.48252586]
1233,[0.42],[0.45144266]
1234,[0.11],[0.18545213]
1235,[0.],[0.07303033]
1236,[0.],[0.10448648]
1237,[0.],[0.17099339]
1238,[0.22],[0.11997184]
1239,[0.16],[0.11735097]
1240,[0.03],[0.33348668]
1241,[0.],[0.31106526]
1242,[0.33],[0.37457186]
1243,[0.66],[0.35048]
1244,[0.18],[0.21774925]
1245,[0.],[0.02339013]
1246,[0.19],[0.13360047]
1247,[0.18],[0.3100414]
1248,[0.],[0.54908836]
1249,[0.35],[0.30065936]
1250,[0.],[0.07242747]
1251,[0.52],[0.25278044]
1252,[0.],[0.19551358]
1253,[0.03],[0.18720311]
1254,[0.66],[0.38492206]
1255,[0.],[0.12138535]
1256,[0.46],[0.30568975]
1257,[0.29],[0.3574828]
1258,[0.42],[0.38050696]
1259,[0.],[0.01021948]
1260,[0.59],[0.32910675]
1261,[0.63],[0.25317863]
1262,[0.],[0.21977007]
1263,[0.02],[0.08383094]
1264,[0.54],[0.41830477]
1265,[0.8],[0.37175676]
1266,[0.45],[0.45650858]
1267,[0.31],[0.23097017]
1268,[0.69],[0.18333718]
1269,[0.56],[0.24841975]
1270,[0.],[0.02377359]
1271,[0.27],[0.3084291]
1272,[0.34],[0.30055985]
1273,[0.93],[0.4851575]
1274,[0.],[0.01848764]
1275,[0.68],[0.45486742]
1276,[0.05],[0.0827785]
1277,[0.48],[0.3308635]
1278,[0.],[0.00229472]
1279,[0.16],[0.16935754]
1280,[0.],[0.09377534]
1281,[0.19],[0.14056289]
1282,[0.73],[0.48559445]
1283,[0.],[0.0075823]
1284,[0.12],[0.3360208]
1285,[0.],[0.03791584]
1286,[0.22],[0.3327854]
1287,[0.42],[0.3307659]
1288,[0.],[0.06795409]
1289,[0.42],[0.510126]
1290,[0.33],[0.33473435]
1291,[0.64],[0.25956827]
1292,[0.],[0.4918067]
1293,[0.18],[0.13975638]
1294,[0.37],[0.30433077]
1295,[0.44],[0.18747236]
1296,[0.],[0.12318121]
1297,[0.4],[0.44291055]
1298,[0.],[0.06456175]
1299,[0.63],[0.5185393]
1300,[0.01],[0.2717488]
1301,[0.15],[0.10323536]
1302,[0.],[0.07891009]
1303,[0.19],[0.17506483]
1304,[0.03],[0.30716705]
1305,[0.],[0.06295229]
1306,[0.39],[0.3311028]
1307,[0.],[0.02395945]
1308,[0.],[0.06270225]
1309,[0.23],[0.23756957]
1310,[0.],[0.04920617]
1311,[0.],[0.03835053]
1312,[0.16],[0.15597352]
1313,[0.57],[0.3548877]
1314,[0.],[0.02229769]
1315,[0.43],[0.35126418]
1316,[0.42],[0.307327]
1317,[0.42],[0.29316133]
1318,[0.],[0.04167873]
1319,[0.35],[0.27380478]
1320,[0.35],[0.34751117]
1321,[0.34],[0.31526488]
1322,[0.24],[0.14329983]
1323,[0.35],[0.21394941]
1324,[0.21],[0.41724527]
1325,[0.29],[0.2900082]
1326,[0.47],[0.36345765]
1327,[0.08],[0.13849545]
1328,[0.72],[0.45339778]
1329,[0.],[0.16036111]
1330,[0.01],[0.02431256]
1331,[0.28],[0.21216568]
1332,[0.49],[0.27955264]
1333,[0.54],[0.50278664]
1334,[0.52],[0.3328934]
1335,[0.09],[0.30046928]
1336,[0.13],[0.31240726]
1337,[0.],[0.03829206]
1338,[0.08],[0.12239277]
1339,[0.04],[0.23683585]
1340,[0.65],[0.41562662]
1341,[0.18],[0.16704053]
1342,[0.41],[0.35582796]
1343,[0.63],[0.39914367]
1344,[0.47],[0.2435999]
1345,[0.73],[0.55528057]
1346,[0.4],[0.31379253]
1347,[0.],[0.09055395]
1348,[0.69],[0.4170715]
1349,[0.43],[0.23791227]
1350,[0.19],[0.34060365]
1351,[0.],[0.38563427]
1352,[0.],[0.10158236]
1353,[0.],[0.11767019]
1354,[0.],[0.20869419]
1355,[0.07],[0.06994103]
1356,[0.12],[0.15961246]
1357,[0.29],[0.25951096]
1358,[0.21],[0.22122005]
1359,[0.],[0.41772115]
1360,[0.33],[0.29245636]
1361,[0.7],[0.53632784]
1362,[0.],[0.04788183]
1363,[0.],[0.10485732]
1364,[0.49],[0.19358745]
1365,[0.07],[0.18786995]
1366,[0.24],[0.33555847]
1367,[0.47],[0.40663412]
1368,[0.],[0.0298807]
1369,[0.26],[0.14448476]
1370,[0.05],[0.31486958]
1371,[0.11],[0.1550314]
1372,[0.01],[0.07062788]
1373,[0.52],[0.36258367]
1374,[0.29],[0.34651205]
1375,[0.64],[0.49199432]
1376,[0.39],[0.19360377]
1377,[0.09],[0.30283535]
1378,[0.14],[0.2021612]
1379,[0.6],[0.48227987]
1380,[0.3],[0.35070667]
1381,[0.25],[0.27292022]
1382,[0.],[0.13502303]
1383,[0.33],[0.27888477]
1384,[0.],[0.01227742]
1385,[0.22],[0.22308081]
1386,[0.],[0.25003678]
1387,[0.],[0.25629562]
1388,[0.],[0.4302356]
1389,[0.59],[0.47818825]
1390,[0.38],[0.25366282]
1391,[0.],[0.00588016]
1392,[0.29],[0.4641108]
1393,[0.],[0.03651456]
1394,[0.52],[0.41657355]
1395,[0.42],[0.05605491]
1396,[0.],[0.01447605]
1397,[0.21],[0.2423424]
1398,[0.31],[0.2120465]
1399,[0.],[0.00421129]
1400,[0.37],[0.2659127]
1401,[0.39],[0.20913276]
1402,[0.18],[0.22694151]
1403,[0.34],[0.14942437]
1404,[0.35],[0.3847123]
1405,[0.53],[0.27492425]
1406,[0.6],[0.30558062]
1407,[0.19],[0.40454113]
1408,[0.14],[0.35446998]
1409,[0.6],[0.44674066]
1410,[0.],[0.03785698]
1411,[0.19],[0.34179565]
1412,[0.01],[0.06328601]
1413,[0.15],[0.073469]
1414,[0.],[0.08493854]
1415,[0.04],[0.481808]
1416,[0.18],[0.22855346]
1417,[0.23],[0.221627]
1418,[0.4],[0.23539148]
1419,[0.64],[0.41883567]
1420,[0.44],[0.23294124]
1421,[0.13],[0.08869421]
1422,[0.34],[0.31724802]
1423,[0.21],[0.22340925]
1424,[0.08],[0.2180017]
1425,[0.18],[0.32849836]
1426,[0.71],[0.07303084]
1427,[0.18],[0.23407573]
1428,[0.36],[0.38543984]
1429,[0.47],[0.17743176]
1430,[0.48],[0.30229512]
1431,[0.66],[0.44998726]
1432,[0.],[0.12634762]
1433,[0.],[0.15121464]
1434,[0.2],[0.35823524]
1435,[0.],[0.03605601]
1436,[0.48],[0.37120774]
1437,[0.43],[0.18999669]
1438,[0.],[0.05515828]
1439,[0.37],[0.30831787]
1440,[0.02],[0.02449865]
1441,[0.67],[0.40032437]
1442,[0.44],[0.40045094]
1443,[0.29],[0.34440035]
1444,[0.33],[0.3587823]
1445,[0.3],[0.35157073]
1446,[0.],[0.39739853]
1447,[0.3],[0.26687682]
1448,[0.35],[0.33627838]
1449,[0.57],[0.44797617]
1450,[0.47],[0.37808955]
1451,[0.65],[0.4954706]
1452,[0.34],[0.35274956]
1453,[0.09],[0.14217901]
1454,[0.73],[0.4284995]
1455,[0.28],[0.2494963]
1456,[0.28],[0.34861523]
1457,[0.2],[0.37148082]
1458,[0.39],[0.31539065]
1459,[0.39],[0.34419498]
1460,[0.],[0.04862062]
1461,[0.45],[0.31509885]
1462,[0.],[0.04829072]
1463,[0.],[0.10106532]
1464,[0.58],[0.3703512]
1465,[0.17],[0.13350013]
1466,[0.02],[0.4583161]
1467,[0.31],[0.4063885]
1468,[0.73],[0.6016625]
1469,[0.33],[0.39331168]
1470,[0.],[0.10637899]
1471,[0.],[0.07217395]
1472,[0.22],[0.19203271]
1473,[0.26],[0.34940416]
1474,[0.],[0.03180341]
1475,[0.],[0.02548129]
1476,[0.54],[0.3357514]
1477,[0.56],[0.20782639]
1478,[0.11],[0.22108802]
1479,[0.],[0.03154127]
1480,[0.35],[0.3823379]
1481,[0.38],[0.2957381]
1482,[0.69],[0.58450794]
1483,[0.43],[0.32269484]
1484,[0.21],[0.33515495]
1485,[0.27],[0.32777658]
1486,[0.53],[0.34155098]
1487,[0.41],[0.3692252]
1488,[0.29],[0.32216743]
1489,[0.39],[0.36623463]
1490,[0.25],[0.39010155]
1491,[0.39],[0.15548949]
1492,[0.],[0.00810795]
1493,[0.03],[0.19336258]
1494,[0.49],[0.37968704]
1495,[0.38],[0.32968366]
1496,[0.53],[0.33580783]
1497,[0.32],[0.34875455]
1498,[0.33],[0.42357448]
1499,[0.],[0.3974958]
1500,[0.02],[0.00514217]
1501,[0.],[0.01669857]
1502,[0.],[0.2485409]
1503,[0.59],[0.44726035]
1504,[0.04],[0.05392491]
1505,[0.01],[0.01653684]
1506,[0.47],[0.31782162]
1507,[0.31],[0.3599736]
1508,[0.],[0.06275926]
1509,[0.11],[0.1797657]
1510,[0.09],[0.22992155]
1511,[0.55],[0.39179498]
1512,[0.53],[0.45941588]
1513,[0.67],[0.49687394]
1514,[0.22],[0.276331]
1515,[0.],[0.24306037]
1516,[0.26],[0.2256554]
1517,[0.31],[0.3243843]
1518,[0.01],[0.18783015]
1519,[0.17],[0.12184229]
1520,[0.],[0.03999565]
1521,[0.55],[0.41629362]
1522,[0.],[0.05339146]
1523,[0.31],[0.14145568]
1524,[0.],[0.09459725]
1525,[0.56],[0.37431452]
1526,[0.43],[0.26254195]
1527,[0.36],[0.18272261]
1528,[0.42],[0.4091239]
1529,[0.],[0.00755693]
1530,[0.75],[0.50434524]
1531,[0.],[0.03884935]
1532,[0.48],[0.4305444]
1533,[0.4],[0.32852516]
1534,[0.14],[0.06242488]
1535,[0.01],[0.05580448]
1536,[0.51],[0.2081791]
1537,[0.18],[0.27077174]
1538,[0.5],[0.17491253]
1539,[0.72],[0.2986328]
1540,[0.2],[0.38407442]
1541,[0.02],[0.3288969]
1542,[0.],[0.18414286]
1543,[0.],[0.45368475]
1544,[0.3],[0.276402]
1545,[0.],[-0.00505466]
1546,[0.],[0.15693435]
1547,[0.36],[0.49365127]
1548,[0.],[0.05907314]
1549,[0.46],[0.35780525]
1550,[0.49],[0.23705061]
1551,[0.],[0.04128367]
1552,[0.28],[0.32997388]
1553,[0.],[0.07972667]
1554,[0.26],[0.33786213]
1555,[0.2],[0.23448178]
1556,[0.82],[0.3949091]
1557,[0.14],[0.2349564]
1558,[0.],[0.25310868]
1559,[0.56],[0.34333178]
1560,[0.06],[0.03187728]
1561,[0.42],[0.3557881]
1562,[0.11],[0.27047616]
1563,[0.],[0.03450841]
1564,[0.33],[0.302591]
1565,[0.37],[0.27811003]
1566,[0.53],[0.41818863]
1567,[0.65],[0.50043446]
1568,[0.2],[0.32104194]
1569,[0.18],[0.21282801]
1570,[0.],[0.35522127]
1571,[0.39],[0.1080205]
1572,[0.36],[0.37142602]
1573,[0.33],[0.09993103]
1574,[0.35],[0.3674584]
1575,[0.54],[0.3266968]
1576,[0.],[0.02816844]
1577,[0.23],[0.3890111]
1578,[0.35],[0.00920863]
1579,[0.35],[0.3274646]
1580,[0.22],[0.23500875]
1581,[0.27],[0.29599407]
1582,[0.58],[0.46057194]
1583,[0.44],[0.36487284]
1584,[0.44],[0.42229542]
1585,[0.21],[0.43415445]
1586,[0.],[0.11926167]
1587,[0.],[0.18902943]
1588,[0.],[0.16217726]
1589,[0.38],[0.21631598]
1590,[0.54],[0.30390283]
1591,[0.51],[0.38434666]
1592,[0.],[0.02868864]
1593,[0.44],[0.2615835]
1594,[0.17],[0.20499444]
1595,[0.16],[0.31728238]
1596,[0.29],[0.34491628]
1597,[0.11],[0.31875104]
1598,[0.],[0.02689745]
1599,[0.55],[0.31632575]
1600,[0.],[0.17272362]
1601,[0.],[0.03540223]
1602,[0.4],[0.2707672]
1603,[0.47],[0.5926508]
1604,[0.16],[0.25181335]
1605,[0.06],[0.30476174]
1606,[0.04],[0.37151325]
1607,[0.41],[0.3980401]
1608,[0.12],[0.35500252]
1609,[0.17],[0.05258352]
1610,[0.],[0.25406912]
1611,[0.24],[0.10290043]
1612,[0.34],[0.28072658]
1613,[0.],[0.04943605]
1614,[0.],[0.06438638]
1615,[0.],[0.02761256]
1616,[0.],[0.04809912]
1617,[0.44],[0.22037075]
1618,[0.04],[0.21938951]
1619,[0.],[0.4359038]
1620,[0.36],[0.19429542]
1621,[0.49],[0.2934215]
1622,[0.43],[0.38951164]
1623,[0.09],[0.23544572]
1624,[0.76],[0.4501352]
1625,[0.],[0.02155379]
1626,[0.65],[0.32498354]
1627,[0.53],[0.3273303]
1628,[0.],[0.04582926]
1629,[0.],[0.11657242]
1630,[0.26],[0.14464179]
1631,[0.38],[0.3349152]
1632,[0.27],[0.24094056]
1633,[0.72],[0.34081474]
1634,[0.],[0.04415252]
1635,[0.58],[0.51340044]
1636,[0.13],[0.20015642]
1637,[0.38],[0.33977583]
1638,[0.04],[0.02888168]
1639,[0.46],[0.36374503]
1640,[0.55],[0.31991854]
1641,[0.36],[0.16108255]
1642,[0.],[-0.00361393]
1643,[0.42],[0.19424231]
1644,[0.],[0.09547015]
1645,[0.],[0.01451729]
1646,[0.],[0.33477244]
1647,[0.],[0.2518869]
1648,[0.23],[0.16895598]
1649,[0.14],[0.3549096]
1650,[0.03],[0.23366009]
1651,[0.17],[0.20986915]
1652,[0.57],[0.10970501]
1653,[0.],[0.17866908]
1654,[0.],[0.05739816]
1655,[0.23],[0.28545898]
1656,[0.32],[0.365825]
1657,[0.27],[0.3413035]
1658,[0.09],[0.40228766]
1659,[0.19],[0.39954495]
1660,[0.],[0.02200199]
1661,[0.55],[0.3856015]
1662,[0.6],[0.50832415]
1663,[0.33],[0.11454579]
1664,[0.52],[0.2844167]
1665,[0.08],[0.33710352]
1666,[0.],[0.19232428]
1667,[0.55],[0.27689967]
1668,[0.01],[0.02345001]
1669,[0.6],[0.5084038]
1670,[0.54],[0.15503232]
1671,[0.1],[0.15048656]
1672,[0.04],[0.15992112]
1673,[0.57],[0.3034174]
1674,[0.],[0.02154788]
1675,[0.02],[0.04247064]
1676,[0.24],[0.17744611]
1677,[0.29],[0.3634134]
1678,[0.05],[0.07692984]
1679,[0.28],[0.30387965]
1680,[0.],[0.17202392]
1681,[0.52],[0.38725364]
1682,[0.34],[0.3303357]
1683,[0.26],[0.11584924]
1684,[0.],[0.24326773]
1685,[0.35],[0.34415528]
1686,[0.],[0.17803618]
1687,[0.],[0.12842721]
1688,[0.45],[0.33212188]
1689,[0.05],[0.30296046]
1690,[0.36],[0.2343964]
1691,[0.49],[0.35594916]
1692,[0.53],[0.49569923]
1693,[0.14],[0.2453757]
1694,[0.53],[0.35739124]
1695,[0.],[0.02930767]
1696,[0.21],[0.4363624]
1697,[0.65],[0.27250057]
1698,[0.31],[0.11297328]
1699,[0.27],[0.25653762]
1700,[0.19],[0.13427326]
1701,[0.67],[0.49492106]
1702,[0.],[0.1197776]
1703,[0.],[0.27261388]
1704,[0.33],[0.4474201]
1705,[0.],[0.08491967]
1706,[0.47],[0.329282]
1707,[0.5],[0.27074367]
1708,[0.],[0.23337995]
1709,[0.17],[0.14962114]
1710,[0.09],[0.18746077]
1711,[0.42],[0.35710293]
1712,[0.],[0.00708976]
1713,[0.2],[0.20394078]
1714,[0.54],[0.25287575]
1715,[0.],[0.03432263]
1716,[0.53],[0.5172212]
1717,[0.21],[0.32769665]
1718,[0.58],[0.3861545]
1719,[0.45],[0.40020034]
1720,[0.27],[0.3637327]
1721,[0.],[0.10539223]
1722,[0.3],[0.21617143]
1723,[0.58],[0.47694474]
1724,[0.46],[0.46715435]
1725,[0.62],[0.17004065]
1726,[0.62],[0.32504472]
1727,[0.37],[0.13922885]
1728,[0.35],[0.2065507]
1729,[0.39],[0.40263423]
1730,[0.07],[0.2291098]
1731,[0.],[0.01991973]
1732,[0.43],[0.3639981]
1733,[0.19],[0.22794262]
1734,[0.71],[0.38205123]
1735,[0.35],[0.29782474]
1736,[0.29],[0.21028689]
1737,[0.66],[0.44855466]
1738,[0.],[0.01760136]
1739,[0.59],[0.45606345]
1740,[0.],[0.48111558]
1741,[0.08],[0.0862101]
1742,[0.47],[0.3676548]
1743,[0.29],[0.38628295]
1744,[0.4],[0.26743346]
1745,[0.07],[0.06609862]
1746,[0.],[0.43584904]
1747,[0.],[0.09915247]
1748,[0.29],[0.3348111]
1749,[0.35],[0.38853684]
1750,[0.02],[0.02552719]
1751,[0.5],[0.35055056]
1752,[0.7],[0.37290487]
1753,[0.31],[0.27216852]
1754,[0.],[0.03988261]
1755,[0.],[0.15108912]
1756,[0.],[0.04429165]
1757,[0.49],[0.35332695]
1758,[0.44],[0.35889995]
1759,[0.],[0.05090708]
1760,[0.],[0.01007327]
1761,[0.78],[0.27850786]
1762,[0.55],[0.36045063]
1763,[0.35],[0.22559239]
1764,[0.53],[0.5772263]
1765,[0.65],[0.18550377]
1766,[0.42],[0.35908344]
1767,[0.03],[0.20894644]
1768,[0.3],[0.24981178]
1769,[0.08],[0.17622522]
1770,[0.31],[0.34523505]
1771,[0.52],[0.33070692]
1772,[0.28],[0.2788236]
1773,[0.54],[0.49696898]
1774,[0.1],[0.06711093]
1775,[0.5],[0.35866883]
1776,[0.26],[0.33551732]
1777,[0.39],[0.33644375]
1778,[0.58],[0.49084368]
1779,[0.8],[0.4286575]
1780,[0.01],[0.27021766]
1781,[0.49],[0.19469774]
1782,[0.3],[0.30296794]
1783,[0.38],[0.42937726]
1784,[0.],[0.2631086]
1785,[0.34],[0.35440576]
1786,[0.33],[0.18612333]
1787,[0.61],[0.3859458]
1788,[0.24],[0.20302744]
1789,[0.29],[0.3094354]
1790,[0.02],[0.12212106]
1791,[0.34],[0.40195552]
1792,[0.45],[0.36308643]
1793,[0.47],[0.3515112]
1794,[0.13],[0.25405878]
1795,[0.15],[0.26738164]
1796,[0.16],[0.18981963]
1797,[0.],[0.0929739]
1798,[0.],[0.11734027]
1799,[0.55],[0.45942608]
1800,[0.],[0.10181034]
1801,[0.58],[0.34112644]
1802,[0.48],[0.35472152]
1803,[0.28],[0.37329888]
1804,[0.45],[0.3641926]
1805,[0.32],[0.07831051]
1806,[0.25],[0.23882224]
1807,[0.19],[0.2304765]
1808,[0.04],[0.0439077]
1809,[0.14],[0.28888363]
1810,[0.],[0.19981149]
1811,[0.],[0.08808558]
1812,[0.58],[0.375509]
1813,[0.26],[0.24708435]
1814,[0.51],[0.22091398]
1815,[0.42],[0.34718102]
1816,[0.07],[0.0887482]
1817,[0.28],[0.34024617]
1818,[0.47],[0.4226546]
1819,[0.66],[0.4508801]
1820,[0.03],[0.13801375]
1821,[0.],[0.21803911]
1822,[0.61],[0.40391716]
1823,[0.39],[0.36533198]
1824,[0.05],[0.12948972]
1825,[0.57],[0.39455536]
1826,[0.08],[0.21706015]
1827,[0.53],[0.1649657]
1828,[0.23],[0.4116537]
1829,[0.08],[0.19230448]
1830,[0.66],[0.4634568]
1831,[0.24],[0.33625755]
1832,[0.38],[0.33485824]
1833,[0.49],[0.25405842]
1834,[0.23],[0.23983139]
1835,[0.28],[0.23864394]
1836,[0.39],[0.4132919]
1837,[0.],[0.09781065]
